Date,Adj Close
9/30/2021,3285.040039
10/1/2021,3283.26001
10/4/2021,3189.780029
10/5/2021,3221
10/6/2021,3262.01001
10/7/2021,3302.429932
10/8/2021,3288.620117
10/11/2021,3246.300049
10/12/2021,3247.330078
10/13/2021,3284.280029
10/14/2021,3299.860107
10/15/2021,3409.02002
10/18/2021,3446.73999
10/19/2021,3444.149902
10/20/2021,3415.060059
10/21/2021,3435.01001
10/22/2021,3335.550049
10/25/2021,3320.370117
10/26/2021,3376.070068
10/27/2021,3392.48999
10/28/2021,3446.570068
10/29/2021,3372.429932
11/1/2021,3318.110107
11/2/2021,3312.75
11/3/2021,3384
11/4/2021,3477
11/5/2021,3518.98999
11/8/2021,3488.97998
11/9/2021,3576.22998
11/10/2021,3482.050049
11/11/2021,3472.5
11/12/2021,3525.149902
11/15/2021,3545.679932
11/16/2021,3540.699951
11/17/2021,3549
11/18/2021,3696.060059
11/19/2021,3676.570068
11/22/2021,3572.570068
11/23/2021,3580.040039
11/24/2021,3580.409912
11/26/2021,3504.560059
11/29/2021,3561.570068
11/30/2021,3507.070068
12/1/2021,3443.719971
12/2/2021,3437.360107
12/3/2021,3389.790039
12/6/2021,3427.370117
12/7/2021,3523.290039
12/8/2021,3523.159912
12/9/2021,3483.419922
12/10/2021,3444.23999
12/13/2021,3391.350098
12/14/2021,3381.830078
12/15/2021,3466.300049
12/16/2021,3377.419922
12/17/2021,3400.350098
12/20/2021,3341.580078
12/21/2021,3408.340088
12/22/2021,3420.73999
12/23/2021,3421.370117
12/27/2021,3393.389893
12/28/2021,3413.219971
12/29/2021,3384.02002
12/30/2021,3372.889893
12/31/2021,3334.340088
1/3/2022,3408.090088
1/4/2022,3350.439941
1/5/2022,3287.139893
1/6/2022,3265.080078
1/7/2022,3251.080078
1/10/2022,3229.719971
1/11/2022,3307.23999
1/12/2022,3304.139893
1/13/2022,3224.280029
1/14/2022,3242.76001
1/18/2022,3178.350098
1/19/2022,3125.97998
1/20/2022,3033.350098
1/21/2022,2852.860107
1/24/2022,2890.879883
1/25/2022,2799.719971
1/26/2022,2777.449951
1/27/2022,2792.75
1/28/2022,2879.560059
